50.9941,53.3688,47.3248,8.36064e+11,0.0125548,13,1.43006e+06,0,0,0,3.00766e-08
50.2838,52.3593,48.1314,1.79652e+10,0.00490681,13,0,329,16,34,0
51.0089,53.3719,47.2985,1.48299e+09,0.00151632,13,0,208,373,35,0
50.9942,53.4122,47.3208,1.54617e+09,0.00153544,13,0,97,153,36,0
50.9238,53.4026,47.3888,1.94865e+09,0.00177659,13,0,152,3828,37,0
51.0521,53.3398,47.2959,8.48026e+08,0.0012572,13,0,98,172,38,0
50.99,53.4037,47.4704,2.6222e+08,0.00068088,13,0,210,3844,39,0
50.8618,53.4413,47.4132,4.51287e+08,0.00103196,13,0,154,3861,40,0
51.0304,52.6332,46.7499,1.90107e+09,0.00330147,13,0,339,3781,42,0
50.8518,53.3793,47.3383,2.16501e+08,0.000811167,13,0,211,3869,43,0
51.0321,53.4117,47.2548,2.2623e+07,0.000626584,13,0,3,150,44,0
50.9221,53.3173,47.5022,1.49239e+08,0.00073014,13,82676,221,738,46,3.14915e-09
50.6216,52.7461,48.3533,1.50172e+09,0.00373996,13,0,341,5346,47,0
51.1059,53.4555,47.4644,1.65977e+08,0.000740113,13,0,91,3315,48,0
50.949,53.4668,47.2307,1.9992e+07,0.000532446,13,0,40,399,49,0
51.494,53.1973,47.0811,3.6431e+07,0.000386756,13,479861,288,742,50,-1.982e-08
50.9258,53.542,47.3263,2.40837e+08,0.000832611,13,0,4,484,51,0
50.949,53.3401,47.324,1.00273e+08,0.000636099,13,0,92,3325,52,0
51.0967,53.4332,47.1681,2.5044e+08,0.000867178,13,0,156,3893,53,0
50.9217,53.5248,47.274,3.248e+06,0.000424543,13,0,155,3885,54,0
50.8726,53.5623,47.3676,3.1646e+08,0.00101008,13,0,157,3987,55,0
50.8306,53.3845,47.1881,1.30182e+08,0.000672957,13,0,6,554,56,0
50.86,53.3862,47.4599,2.86393e+08,0.000999409,13,0,343,4713,57,0
50.852,53.5312,47.2379,1.04299e+08,0.000625497,13,0,158,3901,58,0
50.8756,53.3134,47.4048,1.44283e+08,0.000702649,13,0,93,3333,59,0
51.0937,53.2642,47.4908,4.47841e+07,0.000346222,13,0,5,538,60,0
50.9459,53.559,47.3614,3.51774e+07,0.000356095,13,0,159,3909,61,0
