29.55,30.815,32.1614,9.96521e+06,0.00321411,243,0,16760,557301,265,0,1.31314e+34,0.000113301
29.4348,30.9155,32.2298,9.72795e+06,0.0031884,243,41182.3,16967,607983,266,0,1.31314e+34,0.00010745
29.5292,30.7428,32.3651,9.72795e+06,0.0031884,243,0,16874,582508,267,0,1.31314e+34,0.000288816
29.432,30.8347,32.217,8.30434e+06,0.00302459,243,0,17102,41262,268,0,1.31314e+34,0.000169174
29.5104,30.7782,32.2725,8.06708e+06,0.00299551,243,13239.8,16465,22286,269,0.325207,1.31314e+34,0.000170117
29.527,30.7581,32.2787,7.82981e+06,0.00296585,243,0,17443,626154,270,0,1.31314e+34,0.000242379
29.5437,30.8199,32.1749,7.82981e+06,0.00296585,243,0,17018,88190,271,0,1.31314e+34,0.000176623
29.4495,30.7743,32.2813,7.59254e+06,0.00293558,243,52770.2,15883,207457,272,0,1.31314e+34,7.60569e-05
29.4698,30.9371,32.151,7.11801e+06,0.00287311,243,0,17117,611266,273,0,1.31314e+34,0.000132121
29.4323,30.6927,32.3036,6.64348e+06,0.00280779,243,7087.17,16870,83284,274,0,1.31314e+34,0.000265456
29.5005,30.9433,32.2487,6.40621e+06,0.00277395,243,6.09866e+06,17444,626200,275,947.231,1.31314e+34,1.22668e-05
29.5416,30.7246,32.2569,6.40621e+06,0.00277395,243,3697.05,16039,567518,276,0,1.31314e+34,0.000100311
29.5687,30.8238,32.337,6.16894e+06,0.00273928,243,0,16927,589608,277,0,1.31314e+34,0.000163856
29.5055,30.8426,32.297,5.93167e+06,0.0027037,243,0,17312,557128,278,0,1.31314e+34,8.09316e-05
29.41,30.8994,32.2887,5.93167e+06,0.0027037,243,5501.1,15581,354195,279,0.295053,1.31314e+34,0.000113168
29.5167,30.9929,32.1422,5.93167e+06,0.0027037,243,0,17508,608767,280,0,1.31314e+34,0.000108072
29.5326,30.7225,32.2763,5.93167e+06,0.0027037,243,0,17230,206434,281,0,1.31314e+34,0.000139507
29.4653,30.9431,32.1551,5.45714e+06,0.00262958,243,2100.04,17189,613551,282,0.0991351,1.31314e+34,0.000200692
29.4308,30.9279,32.1892,5.45714e+06,0.00262958,243,0,17239,617480,283,0,1.31314e+34,6.41005e-05
29.4514,30.7501,32.1607,5.21987e+06,0.00259091,243,19122.1,9109,5997,284,0.55891,1.31314e+34,8.6185e-05
29.4554,30.8975,32.2437,4.74534e+06,0.00250989,243,0,15367,555517,285,0,1.31314e+34,9.8786e-05
29.5878,30.7802,32.3224,4.74534e+06,0.00250989,243,0,17327,112667,286,0,1.31314e+34,0.000135886
30.0888,32.5504,32.8403,4.85599e+10,0.054491,243,0,17793,9791,0,0,1.31314e+34,1.14397e-05
28.5514,30.3618,31.3952,2.83994e+10,0.0455689,243,2.18399e+09,5424,2560,1,1.31632e+07,1.31314e+34,0.00159616
28.5262,30.3967,31.4093,4.14268e+08,0.0111342,243,2.61275e+07,8581,9792,3,79031.3,1.31314e+34,8.14187e-05
28.5118,30.3754,31.3842,7.90099e+07,0.00640903,243,139015,12171,9790,4,30.5235,1.31314e+34,9.65054e-05
28.5822,30.3399,31.3735,6.12149e+07,0.00588642,243,4.2692e+07,9867,19852,5,99332.3,1.31314e+34,7.14388e-05
28.5232,30.3424,31.445,5.64695e+07,0.00573021,243,4.91977e+07,8579,23216,6,9523.63,1.31314e+34,1.05588e-05
28.5111,30.38,31.3834,8.77888e+06,0.00308114,243,0,17761,47130,7,0,1.31314e+34,6.31416e-05
29.9214,29.0031,32.3497,1.97306e+10,0.0403595,243,4.51854e+09,10465,2568,0,3.08341e+07,1.31314e+34,0.00106861
28.1689,31.3235,31.6391,7.05964e+09,0.0286523,243,1.10241e+09,11076,2569,1,3.58999e+06,1.31314e+34,0.00133533
28.1807,31.3296,31.6605,2.56248e+07,0.00440338,243,0,17792,14330,2,0,1.31314e+34,3.13616e-05
29.2307,29.905,31.4043,1.43475e+09,0.0168458,243,1.23776e+06,13334,4720,0,2602.85,1.31314e+34,0.000114659
29.6374,30.7684,32.1402,1.0575e+09,0.0152169,243,1.75838e+07,6389,4719,1,62289.8,1.31314e+34,6.98612e-05
29.6338,30.7904,32.1602,1.51851e+07,0.0036986,243,3270,16820,396822,2,0.0126467,1.31314e+34,0.000147527
29.6245,30.7827,32.1623,1.18633e+07,0.00340644,243,0,17808,613645,3,0,1.31314e+34,0.000558652
29.6514,30.7707,32.1306,7.82981e+06,0.00296585,243,184376,14866,178103,4,2.55733,1.31314e+34,5.62361e-05
29.5204,30.6658,31.9791,4.05726e+07,0.00513227,243,3577.66,14464,6002,0,0,1.31314e+34,0.0001772
29.5209,30.5,32.0599,2.08534e+09,0.019082,243,6.47255e+07,5788,6233,0,150056,1.31314e+34,0.000227695
29.2075,31.7222,33.3852,1.188e+09,0.0158187,243,2.08352e+07,9651,82472,1,79311.5,1.31314e+34,0.000445386
29.2142,31.7356,33.403,1.7795e+07,0.0038994,243,25623,8837,6232,3,0.901347,1.31314e+34,5.79034e-05
29.1983,31.7345,33.381,5.21987e+06,0.00259091,243,518733,17301,82479,4,29.8523,1.31314e+34,0.000194313
29.5514,31.0429,32.1196,2.21061e+09,0.0194567,243,1.88851e+06,17457,6750,0,412.971,1.31314e+34,5.23769e-06
28.3254,32.3597,32.4583,1.41411e+09,0.0167646,243,1.57119e+07,8534,6749,1,57906.8,1.31314e+34,0.000479828
28.1823,31.3085,31.63,4.44068e+09,0.0245498,243,3.33184e+07,17794,14175,0,12124.9,1.31314e+34,9.45162e-06
29.1963,31.4253,33.1012,4.10519e+09,0.0239153,243,1.65022e+08,8180,6759,1,272895,1.31314e+34,0.00101261
29.2152,31.4274,33.0772,9.27714e+07,0.0067614,243,1.48045e+06,13446,14174,4,1365.64,1.31314e+34,0.000474721
29.218,31.4236,33.0868,3.29801e+07,0.00478979,243,36934.3,12086,178314,5,0.441424,1.31314e+34,0.000257083
28.9983,30.6363,31.6375,7.88508e+09,0.0297281,243,656075,16802,6763,0,12.8319,1.31314e+34,3.06633e-05
30.649,30.831,32.6894,4.22881e+09,0.024153,243,2.13506e+08,9815,6762,1,1.2191e+06,1.31314e+34,0.000644707
29.0441,30.6534,31.6542,3.17937e+07,0.00473165,243,0,17836,6964,0,0,1.31314e+34,0.000116125
29.4579,29.7788,32.4851,7.35527e+06,0.00290468,243,0,17837,6998,0,0,1.31314e+34,0.000151565
29.6176,31.2169,32.8073,2.46757e+08,0.00936818,243,43133.9,7392,7135,0,2.27761,1.31314e+34,0.000108073
29.498,31.0541,32.1473,2.23505e+08,0.00906417,243,911813,10415,7140,0,621.503,1.31314e+34,0.000204882
29.6235,31.2222,32.8032,1.53749e+08,0.00800147,243,201423,14994,7139,1,36.5542,1.31314e+34,0.000378445
29.4483,30.548,32.452,7.239e+08,0.0134109,243,378200,17857,7478,0,18.7977,1.31314e+34,3.14656e-05
29.5387,31.0511,32.0985,5.60899e+08,0.0123176,243,3.28781e+06,10409,7477,1,8216.24,1.31314e+34,0.000379425
29.5557,31.0441,32.123,1.83882e+08,0.00849334,243,1.05277e+06,7242,178308,2,1183.67,1.31314e+34,0.000233596
29.5512,31.0348,32.0998,1.17922e+08,0.00732425,243,3.60723e+06,5617,19128,3,4345.38,1.31314e+34,0.000252031
29.5414,31.0184,32.1043,9.11105e+07,0.00672081,243,2.10311e+06,13506,93706,4,257.118,1.31314e+34,0.000198693
29.5578,31.0185,32.1136,2.06422e+07,0.00409717,243,4903.8,17367,251648,5,1.56878,1.31314e+34,0.000209323
29.5443,31.0502,32.0801,1.96932e+07,0.00403339,243,67543.1,16099,248381,6,28.6832,1.31314e+34,0.000162448
29.5561,31.0187,32.0971,1.4236e+07,0.00361989,243,1.93977e+06,16532,533290,7,190.207,1.31314e+34,4.2478e-05
29.2349,30.8018,33.2385,7.33154e+07,0.00625121,243,80503.2,14518,7486,0,1.56753,1.31314e+34,0.000136993
29.4816,30.5438,32.2989,8.77887e+07,0.00663812,243,30054.9,14519,7713,0,0.766433,1.31314e+34,0.000264254
29.8184,31.546,32.1167,9.49067e+07,0.00681288,243,451959,13873,7716,0,106.642,1.31314e+34,0.000267185
29.4762,31.1725,32.6453,8.28062e+07,0.00651008,243,155356,14934,7715,1,34.6143,1.31314e+34,2.4735e-05
29.8692,31.5668,32.6064,1.85068e+07,0.00395072,243,63569.7,13877,8066,0,0.597468,1.31314e+34,8.25531e-05
29.9427,32.5203,32.766,3.36919e+07,0.004824,243,1.5281e+06,9964,8150,0,1372.18,1.31314e+34,0.000137433
29.9328,29.944,31.7367,7.4739e+07,0.00629141,243,113131,16865,8154,0,31.6001,1.31314e+34,0.000188413
29.764,29.5173,32.2069,1.89813e+07,0.0039842,243,15891.6,13178,8340,0,0.464256,1.31314e+34,2.61628e-05
30.5052,31.1581,32.1962,1.02025e+07,0.00323942,243,0,17866,8367,0,0,1.31314e+34,4.36647e-05
29.4846,31.1752,31.9679,1.15549e+08,0.0072748,243,65605.1,12620,9247,0,3.262,1.31314e+34,0.000332572
28.3118,30.1336,31.3824,1.09854e+08,0.00715327,243,16223.5,13052,9294,0,1.44543,1.31314e+34,9.27962e-05
30.008,32.5853,32.8119,1.25277e+08,0.00747347,243,114260,13049,9574,0,24.6167,1.31314e+34,0.000131111
29.2867,30.8343,32.1438,5.90794e+07,0.00581716,243,56895.6,14538,9578,0,0.207719,1.31314e+34,0.000191973
28.2018,31.8547,32.1074,1.82036e+10,0.0392902,243,1.69425e+07,11757,10852,0,4052.81,1.31314e+34,4.05708e-05
29.8252,32.5576,32.9691,3.7379e+09,0.0231797,243,1.21991e+08,8611,10851,1,700356,1.31314e+34,0.000566896
30.6372,30.8475,32.7035,1.51874e+10,0.0369879,243,1.63929e+07,9396,14150,0,2900.42,1.31314e+34,8.85103e-06
28.2001,31.8651,32.0902,3.56921e+09,0.0228256,243,1.64829e+08,9016,11208,1,728564,1.31314e+34,0.000426758
28.5296,30.4348,31.3048,2.01677e+07,0.00406553,243,1.00643e+06,17870,11579,0,4229.47,1.31314e+34,0.000131395
29.4147,30.6861,32.4104,1.87441e+07,0.00396753,243,38055.4,15290,11582,0,0.411937,1.31314e+34,0.000128606
29.3054,30.6757,32.3717,2.56248e+07,0.00440338,243,28822.4,17880,11581,1,6.91293,1.31314e+34,0.00017615
29.6257,31.0225,32.5834,1.18633e+07,0.00340644,243,128859,15288,11772,0,9.24407,1.31314e+34,9.98254e-05
28.8286,31.3137,32.9726,1.87441e+07,0.00396753,243,0,17885,11773,1,0,1.31314e+34,0.00026135
29.5723,29.9565,32.5134,2.01677e+07,0.00406553,243,0,17886,11808,0,0,1.31314e+34,0.000128321
29.4763,30.6016,31.978,9.64489e+08,0.014757,243,2.03359e+07,9055,11934,0,49300.1,1.31314e+34,0.000570875
29.4774,30.1493,32.1083,1.12393e+09,0.0155291,243,1.70562e+07,9152,11937,0,21533.5,1.31314e+34,0.000276275
29.4389,30.5085,32.3794,2.38477e+09,0.0199548,243,7.26945e+07,7957,12412,0,426247,1.31314e+34,0.000297956
29.4295,30.7535,32.4663,1.62006e+09,0.0175419,243,1.82513e+07,11234,12413,1,31003.2,1.31314e+34,0.000571189
29.4329,30.7361,32.4504,2.53638e+08,0.00945447,243,4.68073e+06,8391,181977,2,14311.9,1.31314e+34,0.000129709
29.4518,30.7282,32.4945,1.59681e+08,0.00810307,243,508501,14082,80441,3,275.442,1.31314e+34,0.000349022
29.4441,30.7298,32.4696,1.09143e+08,0.00713779,243,2.59257e+06,11151,80443,4,8533.69,1.31314e+34,0.000206124
29.4242,30.735,32.4593,1.80323e+07,0.00391666,243,9359.88,15105,138392,5,0.744772,1.31314e+34,1.32377e-05
29.4758,30.1024,32.4732,7.02309e+08,0.0132762,243,2.46164e+06,11402,13285,0,3532.29,1.31314e+34,0.000170349
29.0687,32.0433,32.8211,4.15455e+08,0.0111448,243,6.0634e+06,12002,13286,1,11463.7,1.31314e+34,0.000567374
29.0888,32.0493,32.8406,2.34894e+07,0.0042775,243,9565.9,17233,111571,3,0,1.31314e+34,6.31086e-05
29.0672,32.0409,32.8168,1.47106e+07,0.00365967,243,0,16947,99908,4,0,1.31314e+34,4.01773e-05
28.6777,31.18,32.6198,1.33818e+08,0.0076396,243,584345,12004,13570,0,375.376,1.31314e+34,0.000153076
29.2461,31.4149,32.9818,1.33344e+08,0.00763056,243,59628.6,15636,13571,1,6.89308,1.31314e+34,0.000382983
29.1883,31.3537,33.0767,2.66023e+09,0.0206953,243,0,17918,13845,0,0,1.31314e+34,2.84122e-05
29.4322,30.5737,32.4514,2.12781e+09,0.0192107,243,7.38289e+07,5733,13844,1,208566,1.31314e+34,0.000158105
29.4274,30.5871,32.4514,1.63714e+07,0.00379252,243,718121,10171,13846,2,38.1031,1.31314e+34,4.05303e-05
29.4456,30.5595,32.4538,8.77888e+06,0.00308114,243,12242,14769,109309,3,0,1.31314e+34,0.000128455
29.2148,31.4289,33.0781,4.71615e+09,0.0250473,243,0,17919,29075,0,0,1.31314e+34,1.10461e-05
28.9819,30.6437,31.6245,3.92606e+09,0.0235623,243,1.47405e+08,7557,14155,1,259533,1.31314e+34,0.000576016
28.9714,30.6335,31.6405,3.64679e+08,0.0106709,243,8.94566e+06,11482,29074,3,3272.49,1.31314e+34,0.000514091
28.1978,31.2874,31.6533,9.60788e+09,0.0317523,243,102978,8786,14332,0,1.05168,1.31314e+34,5.37815e-05
29.805,32.1676,32.4902,3.05362e+08,0.0100578,243,6.22549e+06,1865,14465,0,14428.6,1.31314e+34,0.000187853
28.4412,31.027,31.5347,2.85195e+08,0.00983134,243,2.3897e+06,15626,14464,1,405.899,1.31314e+34,0.000307518
28.4334,31.0314,31.5199,2.51503e+07,0.00437603,243,15678.9,17921,530991,2,0,1.31314e+34,8.12319e-05
29.8276,32.1586,32.5667,5.84981e+10,0.0579801,243,6.89599e+09,1401,14858,0,4.61389e+07,1.31314e+34,0.00036725
29.8729,32.1566,32.6,5.74186e+07,0.00576213,243,543936,14491,14859,1,889.227,1.31314e+34,0.000232008
29.8311,32.2008,32.5985,3.39292e+07,0.0048353,243,1.79153e+07,12129,71775,2,3931.52,1.31314e+34,3.42174e-06
29.8193,32.2248,32.5732,1.44733e+07,0.00363989,243,0,17931,71777,3,0,1.31314e+34,0.000200594
29.3673,31.2904,32.2156,1.48529e+08,0.00790987,243,7.18463e+06,13893,15147,0,1085.27,1.31314e+34,0.000142298
29.0712,31.2517,33.087,1.2243e+08,0.00741642,243,131491,13654,15151,0,29.8563,1.31314e+34,0.00027015
29.5702,30.6142,32.3054,3.13192e+08,0.0101431,243,3.94033e+06,12322,15362,0,11027.9,1.31314e+34,0.000207375
29.8891,31.4048,32.2431,1.87441e+08,0.00854778,243,940577,11926,15366,0,1331.59,1.31314e+34,0.000168671
29.3936,30.9927,32.2765,1.44258e+08,0.00783332,243,1.77813e+06,6580,15367,1,4873.53,1.31314e+34,0.000211626
29.3902,30.1064,32.7813,1.92186e+07,0.00400073,243,280779,13538,15774,0,257.711,1.31314e+34,0.000136344
29.6154,30.5294,32.1734,7.85354e+07,0.00639618,243,88192,8904,15775,1,6.76612,1.31314e+34,0.000601429
29.5026,31.7019,32.7941,4.14268e+08,0.0111342,243,2.21577e+06,11751,16054,0,1049.76,1.31314e+34,0.000144073
28.8354,32.0278,32.1298,3.941e+08,0.0109505,243,1.71381e+06,10824,16058,0,2051.34,1.31314e+34,0.000199608
29.2633,30.7886,32.2793,9.39576e+07,0.0067901,243,2.73242e+06,6697,16062,0,4101.46,1.31314e+34,0.000152854
29.454,30.8655,32.3994,9.68049e+07,0.00685801,243,3.67818e+06,5188,16061,1,9272,1.31314e+34,8.22451e-05
28.7834,32.0755,32.4225,6.26147e+08,0.0127778,243,5.08473e+06,15699,16952,0,751.91,1.31314e+34,0.000377197
28.2084,32.0636,32.2171,5.60424e+08,0.0123141,243,1.88654e+06,12432,16957,0,6381.47,1.31314e+34,0.000365931
28.2362,32.1113,32.1884,1.23379e+07,0.00345127,243,138006,12442,17397,0,166.27,1.31314e+34,0.000104744
29.3164,30.3773,32.0679,3.56303e+09,0.0228125,243,307373,17956,17401,0,2.29197,1.31314e+34,1.14591e-05
29.2337,29.9261,31.4031,1.36666e+09,0.0165749,243,1.81115e+07,9989,17402,1,37654.4,1.31314e+34,0.000968927
28.9838,31.7737,32.3752,3.58273e+07,0.00492383,243,67781.1,15843,17827,0,0.632229,1.31314e+34,0.000343915
29.8843,31.1263,32.9112,8.06707e+07,0.00645363,243,17659.8,15653,17833,0,0.202517,1.31314e+34,0.000231201
29.5122,30.845,31.972,9.49067e+06,0.00316226,243,405.839,15652,17987,0,0,1.31314e+34,0.000100612
29.237,30.0163,31.4396,7.68744e+08,0.0136823,243,3.52519e+06,9070,18096,0,7279.51,1.31314e+34,0.000265349
29.389,30.6512,32.2688,6.32317e+08,0.0128197,243,1.29338e+07,12198,18095,1,71840.8,1.31314e+34,0.0002452
29.2243,30.4996,32.1278,6.88311e+08,0.0131874,243,1.01829e+07,9077,18453,0,19713.7,1.31314e+34,0.000239819
29.0583,31.4433,32.8964,6.6838e+08,0.0130589,243,4.87767e+06,12351,18459,0,8517.77,1.31314e+34,0.000330239
29.1778,30.3471,32.3602,6.64348e+08,0.0130326,243,2.18069e+06,14434,18460,1,2029.38,1.31314e+34,0.000729381
29.7768,32.188,32.4928,5.83676e+07,0.0057937,243,131082,10382,18592,0,28.6545,1.31314e+34,0.000225158
28.7355,32.0069,32.319,1.18715e+11,0.0734065,243,9.07097e+09,7767,18597,0,4.1054e+07,1.31314e+34,0.00352418
28.6716,32.0019,32.384,2.71789e+09,0.0208438,243,0,17980,30162,2,0,1.31314e+34,0.000732674
28.6893,32.0303,32.3205,1.47889e+09,0.0170168,243,7.14466e+07,7896,30185,3,316813,1.31314e+34,0.000602533
28.6583,32.0592,32.375,1.8317e+08,0.00848236,243,2.83104e+06,6180,32791,4,3780.63,1.31314e+34,0.00041841
28.6897,31.9891,32.288,1.38089e+08,0.00772003,243,3.74255e+06,13264,71019,5,7198.34,1.31314e+34,0.000346733
28.6993,32.0463,32.3194,1.15786e+08,0.00727977,243,2.5684e+06,10741,32795,6,7987.91,1.31314e+34,8.36117e-05
28.6731,32.0024,32.4002,7.78236e+07,0.0063768,243,485954,2714,30182,7,191.384,1.31314e+34,0.000236877
28.708,32.0821,32.363,7.33155e+07,0.00625121,243,172486,13274,71022,8,7.56634,1.31314e+34,0.000265011
28.7469,32.0713,32.275,6.88074e+07,0.00612036,243,2.30835e+07,14595,160024,9,6113.72,1.31314e+34,0.000170695
28.6689,32.0598,32.4079,6.02658e+07,0.00585584,243,110498,12267,80017,10,3.77294,1.31314e+34,8.40583e-05
28.7238,32.043,32.272,5.76559e+07,0.00577006,243,183600,13834,294416,11,23.5038,1.31314e+34,0.00011277
28.7076,32.0323,32.3112,2.06422e+07,0.00409717,243,7.02645e+06,12788,80014,12,1227.93,1.31314e+34,8.4829e-05
28.737,32.0629,32.3198,1.56596e+07,0.00373674,243,3.85151e+06,11205,355350,13,687.296,1.31314e+34,0.000126211
28.7412,32.0884,32.3196,6.64348e+06,0.00280779,243,7.73922e+07,15593,18596,14,15261.7,1.31314e+34,0.000250673
29.2886,30.3435,32.0537,1.75577e+07,0.00388199,243,188580,17856,19130,0,94.8465,1.31314e+34,3.52805e-05
30.2803,30.6585,32.549,2.63366e+07,0.00444378,243,6762.35,17983,19131,1,0,1.31314e+34,0.000667624
30.2828,30.6518,32.5462,3.41664e+07,0.00484654,243,1910.24,17984,19253,0,0,1.31314e+34,6.39842e-05
29.2736,30.5464,32.2632,3.58273e+07,0.00492383,243,19554.2,16562,19315,0,0.554512,1.31314e+34,0.000203728
29.1106,31.7997,32.2717,3.98608e+07,0.00510208,243,0,16563,19492,0,0,1.31314e+34,0.000168882
28.2962,30.7659,31.499,1.85068e+07,0.00395072,243,20089.4,16565,19562,0,0,1.31314e+34,5.19187e-05
28.3035,30.7606,31.5189,1.56596e+07,0.00373673,243,141904,13106,19569,0,8.35109,1.31314e+34,0.000331327
30.0736,32.5527,32.8224,3.66967e+11,0.106932,243,1.14652e+09,15351,19849,0,5.1024e+06,1.31314e+34,0.00215846
30.0666,32.618,32.7859,5.31004e+08,0.0120948,243,9.60581e+06,6066,66388,2,47935,1.31314e+34,0.000113431
28.7905,31.867,32.3285,6.41569e+08,0.0128819,243,3.98095e+07,10605,20150,0,105961,1.31314e+34,0.00034495
29.409,30.6072,32.5182,4.92566e+08,0.0117956,243,4.07419e+06,10360,20152,0,4766.41,1.31314e+34,0.000161297
29.2717,31.2305,32.811,4.9399e+08,0.011807,243,4.60232e+06,10400,148417,2,12169,1.31314e+34,0.000199984
29.5818,30.6364,32.1829,7.05631e+08,0.0132971,243,5.01283e+06,7454,20156,0,22463.1,1.31314e+34,0.000253999
28.3363,31.1329,31.5474,6.39909e+08,0.0128708,243,1.99404e+06,10333,20155,1,987.778,1.31314e+34,0.000823025
29.6062,30.5856,32.2233,3.559e+06,0.00228038,243,4318.84,16700,20580,0,0,1.31314e+34,0.000192114
29.4782,30.6206,32.4821,4.55552e+07,0.00533431,243,89190.6,13560,20602,0,41.2887,1.31314e+34,7.85674e-05
29.6063,31.0846,31.9622,5.88422e+07,0.00580936,243,357191,12767,20601,1,181.769,1.31314e+34,0.000282402
29.4939,30.5721,32.4565,4.05726e+07,0.00513227,243,6362.11,13563,20869,0,0,1.31314e+34,9.46407e-05
29.6533,30.7204,32.0105,1.44258e+08,0.00783331,243,1.17758e+06,7756,20890,0,1492.14,1.31314e+34,0.000112281
29.6459,31.1187,32.3825,8.49415e+07,0.00656556,243,456202,8390,20896,0,196.868,1.31314e+34,0.000152105
